SymbolName,Axes.Axis 1.ActPos,SymbolName,Axes.Axis 1.SetPos,SymbolName,Axes.Axis 1.ActVelo,SymbolName,Axes.Axis 1.SetVelo,SymbolName,Axes.Axis 1.ActAcc,SymbolName,Axes.Axis 1.SetAcc,SymbolName,MAIN.nAbsGantryErr,SymbolName,MAIN.Axis1.Status.HasJob
NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1,NetID,5.59.121.62.1.1
Port,501,Port,501,Port,501,Port,501,Port,501,Port,501,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0


8975,24.999997999999998,8975,25,8975,-0.0001954428984093249,8975,0,8975,0,8975,0
8977,25.000014999999998,8977,25,8977,0.00125379758463487,8977,0,8977,0,8977,0
8979,24.999996,8979,25,8979,-0.00053850201265551547,8979,0,8979,0,8979,0
8981,25.000004,8981,25,8981,0.00021791498954692242,8981,0,8981,0,8981,0
8983,25,8983,25,8983,-0.00015173750875749063,8983,0,8983,0,8983,0
8985,24.999997999999998,8985,25,8985,-0.00029311459080256824,8985,0,8985,0,8985,0
8987,25,8987,25,8987,-7.7595492164147481E-05,8987,0,8987,0,8987,0
8989,25.000007,8989,25,8989,0.000518670423204066,8989,0,8989,0,8989,0
8991,25.000000999999997,8991,25,8991,-6.7774647547863629E-05,8991,0,8991,0,8991,0
8993,25.00002,8993,25,8993,0.0015268544605240805,8993,0,8993,0,8993,0
8995,24.999997999999998,8995,25,8995,-0.00056095461633816259,8995,0,8995,0,8995,0
8997,25.000007999999998,8997,25,8997,0.000365871153019983,8997,0,8997,0,8997,0
8999,25.000009,8999,25,8999,0.00038822596093564889,8999,0,8999,0,8999,0
9001,25.000003,9001,25,9001,-0.00017647836580881844,9001,0,9001,0,9001,0
9003,24.999999,9003,25,9003,-0.000480398638220608,9003,0,9003,0,9003,0
9005,25.000009,9005,25,9005,0.00043300113478461177,9005,0,9005,0,9005,0
9007,25.000004999999998,9007,25,9007,2.7500945607250506E-05,9007,0,9007,0,9007,0
9009,25.000007999999998,9009,25,9009,0.00027291745463363837,9009,0,9009,0,9009,0
9011,25.00001,9011,25,9011,0.00039409787903269141,9011,0,9011,0,9011,0
9013,24.999993,9013,25,9013,-0.0010882517674487315,9013,0,9013,0,9013,0
9015,25.000002,9015,25,9015,-0.00015687647299115408,9015,0,9015,0,9015,0
9017,25.000003,9017,25,9017,-4.73970607402987E-05,9017,0,9017,0,9017,0
9019,24.999989,9019,25,9019,-0.0012061642172986268,9019,0,9019,0,9019,0
9021,24.999995,9021,25,9021,-0.00050513684782699654,9021,0,9021,0,9021,0
9023,25.00001,9023,25,9023,0.00082905262691154366,9023,0,9023,0,9023,0
9025,24.999993999999997,9025,25,9025,-0.00064245614442675085,9025,0,9025,0,9025,0
9027,25,9027,25,9027,-3.5380120137707078E-05,9027,0,9027,0,9027,0
9029,24.999997999999998,9029,25,9029,-0.00019615010028608195,9029,0,9029,0,9029,0
9031,25.000003,9031,25,9031,0.00025320824989385403,9031,0,9031,0,9031,0
9033,25,9033,25,9033,-3.8993125049384555E-05,9033,0,9033,0,9033,0
9035,25.00001,9035,25,9035,0.000800839062427298,9035,0,9035,0,9035,0
9037,25.000000999999997,9037,25,9037,-8.2634114822766579E-05,9037,0,9037,0,9037,0
9039,25.000006,9039,25,9039,0.00034780490444661684,9039,0,9039,0,9039,0
9041,24.999997999999998,9041,25,9041,-0.00037682924638767124,9041,0,9041,0,9041,0
9043,24.999993999999997,9043,25,9043,-0.00064735770536965211,9043,0,9043,0,9043,0
9045,24.999997,9045,25,9045,-0.00028946475421772107,9045,0,9045,0,9045,0
9047,25.000000999999997,9047,25,9047,9.2112704569098907E-05,9047,0,9047,0,9047,0
9049,25.000007,9049,25,9049,0.00057676058735883448,9049,0,9049,0,9049,0
9051,24.999999,9051,25,9051,-0.00018603284396082325,9051,0,9051,0,9051,0
9053,25.000003,9053,25,9053,0.00017830596341257326,9053,0,9053,0,9053,0
9055,24.999997999999998,9055,25,9055,-0.00026807836395511126,9055,0,9055,0,9055,0
9057,24.999999,9057,25,9057,-0.00014006530321026303,9057,0,9057,0,9057,0
9059,25.00001,9059,25,9059,0.000799945580712229,9059,0,9059,0,9059,0
9061,24.999999,9061,25,9061,-0.00025004534946059074,9061,0,9061,0,9061,0
9063,24.999996,9063,25,9063,-0.00045837112451142185,9063,0,9063,0,9063,0
9065,25,9065,25,9065,-4.8642603712925571E-05,9065,0,9065,0,9065,0
9067,25.000010999999997,9067,25,9067,0.00087613116333061741,9067,0,9067,0,9067,0
9069,25.000004,9069,25,9069,0.0001467759697307185,9069,0,9069,0,9069,0
9071,25.000007999999998,9071,25,9071,0.0004556466411927986,9071,0,9071,0,9071,0
9073,25.000002,9073,25,9073,-0.00012029446559452697,9073,0,9073,0,9073,0
9075,25,9075,25,9075,-0.0002669120545373724,9075,0,9075,0,9075,0
9077,24.999993,9077,25,9077,-0.00080576004545533262,9077,0,9077,0,9077,0
9079,25.000004,9079,25,9079,0.000245199962174671,9079,0,9079,0,9079,0
9081,24.99999,9081,25,9081,-0.00096233336486948532,9081,0,9081,0,9081,0
9083,25.000004999999998,9083,25,9083,0.00044805552908007689,9083,0,9083,0,9083,0
9085,25.000014,9085,25,9085,0.001123379607745579,9085,0,9085,0,9085,0
9087,24.999990999999998,9087,25,9087,-0.00098051699373924352,9087,0,9087,0,9087,0
9089,25.000007999999998,9089,25,9089,0.00059956917185993784,9089,0,9089,0,9089,0
9091,25.000006,9091,25,9091,0.00033297431000801496,9091,0,9091,0,9091,0
9093,25.000003,9093,25,9093,2.7478591712416203E-05,9093,0,9093,0,9093,0
9095,25.000007999999998,9095,25,9095,0.00043956549292987638,9095,0,9095,0,9095,0
9097,25.000013,9097,25,9097,0.000782971244240486,9097,0,9097,0,9097,0
9099,24.999993999999997,9099,25,9099,-0.00093085729661356172,9099,0,9099,0,9099,0
9101,24.999997999999998,9101,25,9101,-0.00044238108046470884,9101,0,9101,0,9101,0
9103,24.999985,9103,25,9103,-0.0014519842336499721,9103,0,9103,0,9103,0
9105,25.000003,9105,25,9105,0.00029001313868666024,9105,0,9105,0,9105,0
9107,24.999995,9107,25,9107,-0.0004249890511876351,9107,0,9107,0,9107,0
9109,25.000002,9109,25,9109,0.000229175790684493,9109,0,9109,0,9109,0
9111,25.000004,9111,25,9111,0.00035764649240840353,9111,0,9111,0,9111,0
9113,24.99999,9113,25,9113,-0.0008686279230080416,9113,0,9113,0,9113,0
9115,24.99999,9115,25,9115,-0.00072385660250670137,9115,0,9115,0,9115,0
9117,25.000000999999997,9117,25,9117,0.00031345283100247092,9117,0,9117,0,9117,0
9119,24.999997999999998,9119,25,9119,1.1210692541129528E-05,9119,0,9119,0,9119,0
9121,25.000004999999998,9121,25,9121,0.00059267557712513021,9121,0,9121,0,9121,0
9123,24.999992,9123,25,9123,-0.00058943701899177295,9123,0,9123,0,9123,0
9125,25.000009,9125,25,9125,0.00092546915081616332,9125,0,9125,0,9125,0
9127,24.999993999999997,9127,25,9127,-0.00047877570775390461,9127,0,9127,0,9127,0
9129,25.00001,9129,25,9129,0.00093435357705811675,9129,0,9129,0,9129,0
9131,25.000014,9131,25,9131,0.0011119613142616899,9131,0,9131,0,9131,0
9133,25.00001,9133,25,9133,0.00059330109517148231,9133,0,9133,0,9133,0
9135,25.000000999999997,9135,25,9135,-0.00025558242086927961,9135,0,9135,0,9135,0
9137,24.999990999999998,9137,25,9137,-0.0010463186840261847,9137,0,9137,0,9137,0
9139,25,9139,25,9139,-0.00012193223650963907,9139,0,9139,0,9139,0
9141,24.999996,9141,25,9141,-0.00043494353047129192,9141,0,9141,0,9141,0
9143,24.999999,9143,25,9143,-0.00011245294209848036,9143,0,9143,0,9143,0
9145,25.000007,9145,25,9145,0.000572955881677785,9145,0,9145,0,9145,0
9147,25,9147,25,9147,-0.00010587009860936805,9147,0,9147,0,9147,0
9149,24.999993999999997,9149,25,9149,-0.00058822508239239212,9149,0,9149,0,9149,0
9151,24.999995,9151,25,9151,-0.00040685423524133049,9151,0,9151,0,9151,0
9153,25.000000999999997,9153,25,9153,0.00016095480388741707,9153,0,9153,0,9153,0
9155,25.000013,9155,25,9155,0.0011341290033792923,9155,0,9155,0,9155,0
9157,25.000010999999997,9157,25,9157,0.00077844083597808421,9157,0,9157,0,9157,0
9159,25.000000999999997,9159,25,9159,-0.0001846326366533816,9159,0,9159,0,9159,0
9161,25,9161,25,9161,-0.00023719386366742156,9161,0,9161,0,9161,0
9163,24.999999,9163,25,9163,-0.000280994886475181,9163,0,9163,0,9163,0
9165,24.999999,9165,25,9165,-0.00023416240539598417,9165,0,9165,0,9165,0
9167,24.999997,9167,25,9167,-0.00036180200437192008,9167,0,9167,0,9167,0
9169,25,9169,25,9169,-5.1501670349003812E-05,9169,0,9169,0,9169,0
9171,25.000000999999997,9171,25,9171,4.0415274498767045E-05,9171,0,9171,0,9171,0
9173,25.000010999999997,9173,25,9173,0.00086701272871742441,9173,0,9173,0,9173,0
9175,25.000004999999998,9175,25,9175,0.00022251060734266117,9175,0,9175,0,9175,0
9177,24.999986999999997,9177,25,9177,-0.0013145744939427528,9177,0,9177,0,9177,0
9179,25.00001,9179,25,9179,0.00082118792190826535,9179,0,9179,0,9179,0
9181,25.000002,9181,25,9181,1.765660149703589E-05,9181,0,9181,0,9181,0
9183,24.999992,9183,25,9183,-0.0008186194987209219,9183,0,9183,0,9183,0
9185,25.000016,9185,25,9185,0.001317817084382728,9185,0,9185,0,9185,0
9187,24.999990999999998,9187,25,9187,-0.00098515242975021934,9187,0,9187,0,9187,0
9189,25.000003,9189,25,9189,0.00017903964201459511,9189,0,9189,0,9189,0
9191,25.000002,9191,25,9191,6.5866368259832916E-05,9191,0,9191,0,9191,0
9193,24.999993999999997,9193,25,9193,-0.0006117780265433245,9193,0,9193,0,9193,0
9195,24.999997,9195,25,9195,-0.000259815021862448,9195,0,9195,0,9195,0
9197,25.000003,9197,25,9197,0.00028348748170315254,9197,0,9197,0,9197,0
9199,25.000016,9199,25,9199,0.0013195729013486754,9199,0,9199,0,9199,0
9201,24.999997999999998,9201,25,9201,-0.00040035591560440764,9201,0,9201,0,9201,0
9203,24.99999,9203,25,9203,-0.0010002965961341322,9203,0,9203,0,9203,0
9205,25,9205,25,9205,-2.4716347665841142E-07,9205,0,9205,0,9205,0
9207,25.000004,9207,25,9207,0.000333127363816044,9207,0,9207,0,9207,0
9209,25.000000999999997,9209,25,9209,2.7606136256380913E-05,9209,0,9209,0,9209,0
9211,25.000007,9211,25,9211,0.00052300511376490277,9211,0,9211,0,9211,0
9213,25.000007999999998,9213,25,9213,0.00051917092792702255,9213,0,9213,0,9213,0
9215,25.000011999999998,9215,25,9215,0.00076597577331911145,9215,0,9215,0,9215,0
9217,24.999990999999998,9217,25,9217,-0.0011116868555899741,9217,0,9217,0,9217,0
9219,24.999999,9219,25,9219,-0.00025973904623179307,9219,0,9219,0,9219,0
9221,24.999996,9221,25,9221,-0.00046644920515409051,9221,0,9221,0,9221,0
9223,25.000000999999997,9223,25,9223,2.7958995541120751E-05,9223,0,9223,0,9223,0
9225,25.000002,9225,25,9225,0.00010663249636993033,9225,0,9225,0,9225,0
9227,25.000004,9227,25,9227,0.00025552708047960136,9227,0,9227,0,9227,0
9229,25.000017,9229,25,9229,0.001296272566995716,9229,0,9229,0,9229,0
9231,24.999990999999998,9231,25,9231,-0.0010864395276583923,9231,0,9231,0,9231,0
9233,25.000002,9233,25,9233,1.1300393672121272E-05,9233,0,9233,0,9233,0
9235,24.999993,9235,25,9235,-0.00074058300515602118,9235,0,9235,0,9235,0
9237,25.000010999999997,9237,25,9237,0.00088284749546889342,9237,0,9237,0,9237,0
9239,25.000000999999997,9239,25,9239,-9.7627087077707328E-05,9239,0,9239,0,9239,0
9241,25.000000999999997,9241,25,9241,-8.1355905898089449E-05,9241,0,9241,0,9241,0
9243,24.999983,9243,25,9243,-0.0015677965880139856,9243,0,9243,0,9243,0
9245,25.000000999999997,9245,25,9245,0.00019350284308725639,9245,0,9245,0,9245,0
9247,25.000007999999998,9247,25,9247,0.00074458570258023593,9247,0,9247,0,9247,0
9249,25.000000999999997,9249,25,9249,3.7154752142674386E-05,9249,0,9249,0,9249,0
9251,25.000004,9251,25,9251,0.00028096229370921775,9251,0,9251,0,9251,0
9253,24.999995,9253,25,9253,-0.0005158647554211668,9253,0,9253,0,9253,0
9255,24.999999,9255,25,9255,-9.6553962804379716E-05,9255,0,9255,0,9255,0
9257,25.000000999999997,9257,25,9257,8.62050308716168E-05,9257,0,9257,0,9257,0
9259,24.999999,9259,25,9259,-9.48291408155859E-05,9259,0,9259,0,9259,0
9261,25.000007999999998,9261,25,9261,0.00067097571586980059,9261,0,9261,0,9261,0
9263,24.99999,9263,25,9263,-0.00094085356987407725,9263,0,9263,0,9263,0
9265,25.000011999999998,9265,25,9265,0.0010492886915837727,9265,0,9265,0,9265,0
9267,24.999986999999997,9267,25,9267,-0.0012089260904160155,9267,0,9267,0,9267,0
9269,24.999997999999998,9269,25,9269,-9.0771741959231483E-05,9269,0,9269,0,9269,0
9271,24.999983999999998,9271,25,9271,-0.0012423097849810706,9271,0,9271,0,9271,0
9273,25,9273,25,9273,0.00029807517936881176,9273,0,9273,0,9273,0
9275,24.99999,9275,25,9275,-0.00058493735049444206,9275,0,9275,0,9275,0
9277,25.000004,9277,25,9277,0.00067921887460300947,9277,0,9277,0,9277,0
9279,24.999993,9279,25,9279,-0.00035065093788494027,9279,0,9279,0,9279,0
9281,24.999990999999998,9281,25,9281,-0.0004588757817421096,9281,0,9281,0,9281,0
9283,25.000009,9283,25,9283,0.0011176035152765458,9283,0,9283,0,9283,0
9285,25.000006,9285,25,9285,0.00068133626276952527,9285,0,9285,0,9285,0
9287,24.999997999999998,9287,25,9287,-9.8886447785247536E-05,9287,0,9287,0,9287,0
9289,25,9289,25,9289,8.4261293683619766E-05,9289,0,9289,0,9289,0
9291,25.000006,9291,25,9291,0.000570217744658209,9291,0,9291,0,9291,0
9293,24.999999,9293,25,9293,-0.00010815187945901469,9293,0,9293,0,9293,0
9295,24.999989,9295,25,9295,-0.00092345989951763069,9295,0,9295,0,9295,0
9297,25.000007,9297,25,9297,0.00073045008379694486,9297,0,9297,0,9297,0
9299,24.999997999999998,9299,25,9299,-0.00014129159701472757,9299,0,9299,0,9299,0
9301,24.999995,9301,25,9301,-0.00036774299747320256,9301,0,9301,0,9301,0
9303,25.000007,9303,25,9303,0.00069354750224544248,9303,0,9303,0,9303,0
9305,25.000004999999998,9305,25,9305,0.00041128958503320939,9305,0,9305,0,9305,0
9307,25.000013,9307,25,9307,0.0010094079876208598,9307,0,9307,0,9307,0
9309,25.000006,9309,25,9309,0.00025783998967652763,9309,0,9309,0,9309,0
9311,24.999996,9311,25,9311,-0.00061846667523801212,9311,0,9311,0,9311,0
9313,24.999997,9313,25,9313,-0.00043205556261268044,9313,0,9313,0,9313,0
9315,24.999996,9315,25,9315,-0.00044337963559623004,9315,0,9315,0,9315,0
9317,24.999997,9317,25,9317,-0.00028614969624452869,9317,0,9317,0,9317,0
9319,25.000000999999997,9319,25,9319,9.487525288009256E-05,9319,0,9319,0,9319,0
9321,24.999996,9321,25,9321,-0.00033760395576945242,9321,0,9321,0,9321,0
9323,24.999996,9323,25,9323,-0.00028133662980787705,9323,0,9323,0,9323,0
9325,24.999993999999997,9325,25,9325,-0.00040111385834455692,9325,0,9325,0,9325,0
9327,25.000006,9327,25,9327,0.00066573845151931383,9327,0,9327,0,9327,0
9329,25.000000999999997,9329,25,9329,0.00013811537613383926,9329,0,9329,0,9329,0
9331,24.999997,9331,25,9331,-0.00021823718630566711,9331,0,9331,0,9331,0
9333,25.000009,9333,25,9333,0.00081813567792232906,9333,0,9333,0,9333,0
9335,24.999997999999998,9335,25,9335,-0.00023488693511884067,9335,0,9335,0,9335,0
9337,25.000004999999998,9337,25,9337,0.00038759422074182169,9337,0,9337,0,9337,0
9339,25.000000999999997,9339,25,9339,-1.0338149428407888E-05,9339,0,9339,0,9339,0
9341,25.000011999999998,9341,25,9341,0.00090805154219710828,9341,0,9341,0,9341,0
9343,25,9343,25,9343,-0.00024329038134612813,9343,0,9343,0,9343,0
9345,25,9345,25,9345,-0.00020274198445510678,9345,0,9345,0,9345,0
9347,25,9347,25,9347,-0.000168951653712589,9347,0,9347,0,9347,0
9349,25.000004999999998,9349,25,9349,0.00027587362174237204,9349,0,9349,0,9349,0
9351,25.000003,9351,25,9351,6.32280182433768E-05,9351,0,9351,0,9351,0
9353,24.99999,9353,25,9353,-0.0010306433180599008,9353,0,9353,0,9353,0
9355,24.999999,9355,25,9355,-0.00010886943183379522,9355,0,9355,0,9355,0
9357,24.999983,9357,25,9357,-0.0014240578597518069,9357,0,9357,0,9357,0
9359,25.000004999999998,9359,25,9359,0.00064661845001899782,9359,0,9359,0,9359,0
9361,25,9361,25,9361,0.000122182041846302,9361,0,9361,0,9361,0
9363,25.000007,9363,25,9363,0.00068515170154610729,9363,0,9363,0,9363,0
9365,24.999992,9365,25,9365,-0.00067904024881228469,9365,0,9365,0,9365,0
9367,25.000014999999998,9367,25,9367,0.0013507997925542629,9367,0,9367,0,9367,0
9369,24.999993,9369,25,9369,-0.00070766683935028461,9369,0,9369,0,9369,0
9371,25.000009,9371,25,9371,0.00074361096709840712,9371,0,9371,0,9371,0
9373,24.999993,9373,25,9373,-0.000713657527308305,9373,0,9373,0,9373,0
9375,24.999992,9375,25,9375,-0.00067804793950925065,9375,0,9375,0,9375,0
9377,24.999999,9377,25,9377,1.8293383749813348E-05,9377,0,9377,0,9377,0
9379,24.999999,9379,25,9379,1.5244486458177792E-05,9379,0,9379,0,9379,0
9381,24.999996,9381,25,9381,-0.00023729626124578142,9381,0,9381,0,9381,0
9383,25,9383,25,9383,0.00013558644900844147,9383,0,9383,0,9383,0
9385,24.999999,9385,25,9385,2.9655374088038202E-05,9385,0,9385,0,9385,0
9387,25.000000999999997,9387,25,9387,0.00019137947828196507,9387,0,9387,0,9387,0
9389,25.000002,9389,25,9389,0.0002428162319873006,9389,0,9389,0,9389,0
9391,24.999993999999997,9391,25,9391,-0.00046431980677043478,9391,0,9391,0,9391,0
9393,24.999993,9393,25,9393,-0.00047026650543163258,9393,0,9393,0,9393,0
9395,24.999990999999998,9395,25,9395,-0.00055855542136435321,9395,0,9395,0,9395,0
9397,25.000004,9397,25,9397,0.00061787048242181318,9397,0,9397,0,9397,0
9399,25,9399,25,9399,0.00018155873530491837,9399,0,9399,0,9399,0
9401,24.999990999999998,9401,25,9401,-0.00059870105409141634,9401,0,9401,0,9401,0
9403,24.999990999999998,9403,25,9403,-0.00049891754507618035,9403,0,9403,0,9403,0
9405,24.999995,9405,25,9405,-8.2431287516890989E-05,9405,0,9405,0,9405,0
9407,25.00001,9407,25,9407,0.0011813072605032983,9407,0,9407,0,9407,0
9409,24.999995,9409,25,9409,-0.00026557728301462554,9409,0,9409,0,9409,0
9411,24.99999,9411,25,9411,-0.00063798106901505087,9411,0,9411,0,9411,0
9413,25.000006,9413,25,9413,0.0008016824423777686,9413,0,9413,0,9413,0
9415,24.999989,9415,25,9415,-0.000748597964661167,9415,0,9415,0,9415,0
9417,24.999995,9417,25,9417,-0.00012383163729577998,9417,0,9417,0,9417,0
9419,25.000003,9419,25,9419,0.00056347363568003529,9419,0,9419,0,9419,0
9421,25.000002,9421,25,9421,0.00038622802964769973,9421,0,9421,0,9421,0
9423,24.999995,9423,25,9423,-0.00026147664196777247,9423,0,9423,0,9423,0
9425,25.000007999999998,9425,25,9425,0.00086543613162290444,9425,0,9425,0,9425,0
9427,25.000007999999998,9427,25,9427,0.0007211967763524204,9427,0,9427,0,9427,0
9429,25.000000999999997,9429,25,9429,1.76639802861615E-05,9429,0,9429,0,9429,0
9431,25.000009,9431,25,9431,0.00068138665033165319,9431,0,9431,0,9431,0
9433,24.999996,9433,25,9433,-0.00051551112465300381,9433,0,9433,0,9433,0
9435,24.999992,9435,25,9435,-0.00076292593725742924,9435,0,9435,0,9435,0
9437,25.000009,9437,25,9437,0.00078089505226144982,9437,0,9437,0,9437,0
9439,24.999997999999998,9439,25,9439,-0.00026592078983624003,9439,0,9439,0,9439,0
9441,24.999992,9441,25,9441,-0.00072160065811872594,9441,0,9441,0,9441,0
9443,24.999983999999998,9443,25,9443,-0.0012680005485254569,9443,0,9443,0,9443,0
9445,25.000006,9445,25,9445,0.00077666620967034908,9445,0,9445,0,9445,0
9447,24.999992,9447,25,9447,-0.00051944482528975351,9447,0,9447,0,9447,0
9449,24.99999,9449,25,9449,-0.00059953735428339454,9449,0,9449,0,9449,0
9451,24.999986999999997,9451,25,9451,-0.00074961446215981791,9451,0,9451,0,9451,0
9453,24.999992,9453,25,9453,-0.00020801205166759261,9453,0,9453,0,9453,0
9455,24.999993,9455,25,9455,-9.0010042970664164E-05,9455,0,9455,0,9455,0
9457,25.000007999999998,9457,25,9457,0.0011749916306624279,9457,0,9457,0,9457,0
9459,25.000002,9459,25,9459,0.00047915969229683081,9459,0,9459,0,9459,0
9461,24.999997,9461,25,9461,-1.7366922922170541E-05,9461,0,9461,0,9461,0
9463,25.000002,9463,25,9463,0.00040219423073438741,9463,0,9463,0,9463,0
9465,25.000007,9465,25,9465,0.00075182852574424519,9465,0,9465,0,9465,0
9467,25.000009,9467,25,9467,0.00079319043799547088,9467,0,9467,0,9467,0
9469,25.000002,9469,25,9469,7.76586983220369E-05,9469,0,9469,0,9469,0
9471,25.000006,9471,25,9471,0.00039804891531495677,9471,0,9471,0,9471,0
9473,24.999999,9473,25,9473,-0.00025162590391172493,9473,0,9473,0,9473,0
9475,25.000002,9475,25,9475,4.0311746701158791E-05,9475,0,9475,0,9475,0
9477,25.000007,9477,25,9477,0.000450259789049888,9477,0,9477,0,9477,0
9479,25.000004999999998,9479,25,9479,0.00020854982403691397,9479,0,9479,0,9479,0
9481,25.000003,9481,25,9481,7.124853488828394E-06,9481,0,9481,0,9481,0
9483,25.000004,9483,25,9483,8.9270711326353361E-05,9483,0,9483,0,9483,0
9485,24.999993999999997,9485,25,9485,-0.00075894107415921692,9485,0,9485,0,9485,0
9487,24.999997,9487,25,9487,-0.00038245089487569167,9487,0,9487,0,9487,0
9489,25,9489,25,9489,-6.8709079102146839E-05,9489,0,9489,0,9489,0
9491,25.000009,9491,25,9491,0.00069274243396433321,9491,0,9491,0,9491,0
9493,25.00001,9493,25,9493,0.00066061869505594072,9493,0,9493,0,9493,0
9495,25.000013,9495,25,9495,0.0008005155791742136,9495,0,9495,0,9495,0
9497,24.999992,9497,25,9497,-0.0010829036840440554,9497,0,9497,0,9497,0
9499,24.999997,9499,25,9499,-0.00048575306990445718,9499,0,9499,0,9499,0
9501,25.000000999999997,9501,25,9501,-7.1460891836514493E-05,9501,0,9501,0,9501,0
9503,24.999993999999997,9503,25,9503,-0.000642884076537951,9503,0,9503,0,9503,0
9505,25,9505,25,9505,-3.5736730230373861E-05,9505,0,9505,0,9505,0
9507,24.999996,9507,25,9507,-0.00036311394190523754,9507,0,9507,0,9507,0
9509,24.999992,9509,25,9509,-0.000635928284967624,9509,0,9509,0,9509,0
9511,25.000002,9511,25,9511,0.00030339309582876517,9511,0,9511,0,9511,0
9513,25.000006,9513,25,9513,0.00058616091323723026,9513,0,9513,0,9513,0
9515,25.000007,9515,25,9515,0.00057180076111668836,9515,0,9515,0,9515,0
9517,24.999993999999997,9517,25,9517,-0.00060683269929486731,9517,0,9517,0,9517,0
9519,25.000007999999998,9519,25,9519,0.000660972750602655,9519,0,9519,0,9519,0
9521,25,9521,25,9521,-0.00011585604096157995,9521,0,9521,0,9521,0
9523,24.999982,9523,25,9523,-0.0015965467008629537,9523,0,9523,0,9523,0
9525,24.999993999999997,9525,25,9525,-0.00033045558420874313,9525,0,9525,0,9525,0
9527,24.999996,9527,25,9527,-0.00010871298666929324,9527,0,9527,0,9527,0
9529,25.000000999999997,9529,25,9529,0.00032607251094511852,9529,0,9529,0,9529,0
9531,25.000009,9531,25,9531,0.00093839375921411739,9531,0,9531,0,9531,0
9533,25.000000999999997,9533,25,9533,0.00011532813258524589,9533,0,9533,0,9533,0
9535,25.000004999999998,9535,25,9535,0.00042944011053429754,9535,0,9535,0,9535,0
9537,25.000004999999998,9537,25,9537,0.00035786675877858129,9537,0,9537,0,9537,0
9539,25.000009,9539,25,9539,0.0006315556323620771,9539,0,9539,0,9539,0
9541,25.000000999999997,9541,25,9541,-0.00014037030645812105,9541,0,9541,0,9541,0
9543,25.000004999999998,9543,25,9543,0.00021635807799815843,9543,0,9543,0,9543,0
9545,24.999997999999998,9545,25,9545,-0.00040303493500905686,9545,0,9545,0,9545,0
9547,24.999999,9547,25,9547,-0.00025252911242188439,9547,0,9547,0,9547,0
9549,24.999993999999997,9549,25,9549,-0.0006271075938171593,9549,0,9549,0,9549,0
9551,25.000000999999997,9551,25,9551,6.0743671826556122E-05,9551,0,9551,0,9551,0
9553,24.999997999999998,9553,25,9553,-0.00019938027343879947,9553,0,9553,0,9553,0
9555,25.000000999999997,9555,25,9555,8.3849772095263364E-05,9555,0,9555,0,9555,0
9557,25.000004,9557,25,9557,0.00031987481033637525,9557,0,9557,0,9557,0
9559,25,9559,25,9559,-6.67709914329466E-05,9559,0,9559,0,9559,0
9561,24.999997,9561,25,9561,-0.0003056424928217184,9561,0,9561,0,9561,0
